count,cpu_memory_usage,cpu_time_total_us,device_memory_usage,device_time_total_us,input_shapes,key,self_cpu_time_total_us,self_device_time_total_us,stack
4,0,40.99100000009639,0,0,"""""",aten::set_,40.99100000009639,0,
3,0,0,0,6.239000000001397,"""""","void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<8> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<8> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<8> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<8> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",0,6.239000000001397,
2,0,270.85899999993853,0,9.152000000118278,"""""",<built-in method where of type object at 0x71495b359d60>,44.84699999995064,0.0,
2,0,226.0119999999879,0,9.152000000118278,"""""",aten::where,9.035000000032596,0.0,
2,0,216.9769999999553,0,9.152000000118278,"""""",aten::nonzero_numpy,8.975999999907799,0.0,
2,0,107.04500000010012,0,1.5040000000153668,"""""",<built-in method tolist of Tensor object at 0x7146fb59e3a0>,32.89700000011362,0.0,
2,0,1.5740000000223517,0,0,"""""",aten::resolve_conj,1.5740000000223517,0,
2,0,0.801999999966938,0,0,"""""",aten::resolve_neg,0.801999999966938,0,
2,0,0,0,2.6560000000172295,"""""",Memcpy DtoH (Device -> Pageable),0,2.6560000000172295,
2,0,0,0,3.327999999979511,"""""","void at::native::(anonymous namespace)::CatArrayBatchedCopy_alignedK_contig<at::native::(anonymous namespace)::OpaqueType<8u>, unsigned int, 1, 128, 1, 16>(at::native::(anonymous namespace)::OpaqueType<8u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<8u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0,3.327999999979511,
1,0,121.90099999995437,0,2.1759999999776483,"""""",nn.Module: Embedding_1,6.051999999966938,0.0,
1,0,68.72999999998137,0,0,"""""",torch/functional.py(121): split,5.462999999988824,0,
1,0,62.90700000000652,0,0,"""""",torch/_tensor.py(1052): split,21.122999999905005,0,
1,0,37.45300000003772,0,0,"""""",<built-in method split_with_sizes of type object at 0x71495b359d60>,30.65700000000652,0,
1,0,6.796000000031199,0,0,"""""",aten::split_with_sizes,5.64100000000326,0,
3,0,279.26799999992363,0,4.896000000066124,"""""",<built-in method full of type object at 0x71495b359d60>,71.96899999992456,0.0,
3,0,207.29899999999907,0,4.896000000066124,"""""",aten::full,28.184000000124797,0.0,
2,0,0,0,11.553999999945518,"""""","void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 1, 128, 1, 16, 8>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0,11.553999999945518,
2,0,2.2599999999511056,0,0,"""""",llava/model/llava_arch.py(280): <genexpr>,2.2599999999511056,0,
3,0,165.80499999999302,0,3.1680000000051223,"""""",<built-in method zeros of type object at 0x71495b359d60>,52.585000000020955,0.0,
3,0,113.21999999997206,0,3.1680000000051223,"""""",aten::zeros,23.45199999999022,0.0,
3,0,74.19800000003306,0,3.1680000000051223,"""""",aten::zero_,9.745999999984633,0.0,
2,0,0,0,2.1440000000293367,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<bool>, std::array<char*, 1ul> >(int, at::native::FillFunctor<bool>, std::array<char*, 1ul>)",0,2.1440000000293367,
48,0,0,0,51.8789999994915,"""""",Memcpy DtoD (Device -> Device),0,51.8789999994915,
1,0,370634.052,0,52489.59000000259,"""""",transformers/generation/utils.py(1173): generate,242.08500000013737,0.0,
1,0,0.6400000000139698,0,0,"""""",transformers/integrations/deepspeed.py(261): is_deepspeed_zero3_enabled,0.6400000000139698,0,
1,0,8.586999999999534,0,0,"""""",transformers/generation/utils.py(1041): _validate_model_class,2.945000000006985,0,
1,0,5.641999999992549,0,0,"""""",transformers/modeling_utils.py(1438): can_generate,5.641999999992549,0,
111,0,830.2359999999171,0,0,"""""",copy.py(118): deepcopy,163.752000000095,0,
1,0,18.380999999993946,0,0,"""""",<built-in method __reduce_ex__ of GenerationConfig object at 0x71478fbf5550>,10.319000000017695,0,
1,0,8.061999999976251,0,0,"""""",copyreg.py(107): _slotnames,6.149999999965075,0,
1,0,0.6370000000461005,0,0,"""""",<built-in method get of mappingproxy object at 0x7146fb73a8f0>,0.6370000000461005,0,
1,0,297.37099999998463,0,0,"""""",copy.py(247): _reconstruct,12.354000000050291,0,
2,0,6.41800000006333,0,0,"""""",copy.py(252): <genexpr>,1.829000000085216,0,
108,0,12.744999999471474,0,0,"""""",copy.py(172): _deepcopy_atomic,12.744999999471474,0,
1,0,2.3849999999511056,0,0,"""""",copyreg.py(98): __newobj__,1.7589999999618158,0,
2,0,268.8099999999977,0,0,"""""",copy.py(217): _deepcopy_dict,59.47800000011921,0,
3,0,6.864999999990687,0,0,"""""",copy.py(231): _keep_alive,5.582000000053085,0,
1,0,16.869999999995343,0,0,"""""",transformers/generation/configuration_utils.py(957): update,10.906000000133645,0,
1,0,411.8549999999814,0,0,"""""",transformers/generation/configuration_utils.py(363): validate,30.099000000103842,0,
1,0,6.8140000000130385,0,0,"""""",<built-in method format of str object at 0x7147a89d5b60>,6.8140000000130385,0,
1,0,371.65299999999115,0,0,"""""",<built-in function warn>,23.29800000000978,0,
1,0,4.12400000001071,0,0,"""""",warnings.py(421): __init__,4.12400000001071,0,
1,0,344.23099999997066,0,0,"""""",warnings.py(99): _showwarnmsg,2.8889999999664724,0,
1,0,341.3420000000042,0,0,"""""",warnings.py(20): _showwarnmsg_impl,6.960000000020955,0,
1,0,322.74400000000605,0,0,"""""",warnings.py(120): _formatwarnmsg,5.481000000028871,0,
1,0,317.2629999999772,0,0,"""""",warnings.py(35): _formatwarnmsg_impl,13.225999999966007,0,
1,0,303.3040000000037,0,0,"""""",linecache.py(26): getline,3.6520000000600703,0,
1,0,299.38199999998324,0,0,"""""",linecache.py(36): getlines,8.629000000015367,0,
1,0,290.75299999996787,0,0,"""""",linecache.py(83): updatecache,13.815999999875203,0,
1,0,90.8859999999986,0,0,"""""",tokenize.py(453): open,16.265000000072177,0,
1,0,44.7039999999688,0,0,"""""",tokenize.py(360): detect_encoding,9.555999999924097,0,
1,0,10.504000000015367,0,0,"""""",tokenize.py(384): read_or_stop,2.8950000000186265,0,
1,0,7.60899999999674,0,0,"""""",<built-in method readline of _io.BufferedReader object at 0x7146fb7dbc10>,7.60899999999674,0,
1,0,23.602000000013504,0,0,"""""",tokenize.py(390): find_cookie,12.272999999986496,0,
1,0,0.9330000000190921,0,0,"""""",<built-in method decode of bytes object at 0x7146fb54fc90>,0.9330000000190921,0,
1,0,0.6479999999864958,0,0,"""""",<built-in method group of re.Match object at 0x7146fb6b9ea0>,0.6479999999864958,0,
1,0,4.426000000035856,0,0,"""""",tokenize.py(349): _get_normal_name,2.9139999999897555,0,
1,0,1.5430000000051223,0,0,"""""",<built-in function lookup>,1.5430000000051223,0,
1,0,11.637999999977183,0,0,"""""",<built-in method write of _io.TextIOWrapper object at 0x7149e30ae180>,11.637999999977183,0,
1,0,287.8609999999753,0,0,"""""",llava/model/language_model/custom_generation.py(10): _validate_model_kwargs,23.402999999991152,0,
4,0,403.33400000003166,0,0,"""""",inspect.py(3346): signature,6.722000000067055,0,
4,0,396.6119999999646,0,0,"""""",inspect.py(3081): from_callable,13.891999999934342,0,
6,0,594.1060000000289,0,0,"""""",inspect.py(2501): _signature_from_callable,67.50699999992503,0,
10,0,2.121000000042841,0,0,"""""",<built-in function callable>,2.121000000042841,0,
4,0,13.45799999992596,0,0,"""""",inspect.py(754): unwrap,9.41399999987334,0,
4,0,0.9739999999874271,0,0,"""""",<built-in function getrecursionlimit>,0.9739999999874271,0,
8,0,4.460000000020955,0,0,"""""",inspect.py(378): isfunction,3.3580000000656582,0,
4,0,251.4440000000177,0,0,"""""",inspect.py(2397): _signature_from_function,112.07000000018161,0,
4,0,25.13199999992503,0,0,"""""",inspect.py(176): get_annotations,19.161999999952968,0,
14,0,66.8619999999064,0,0,"""""",inspect.py(2743): __init__,41.258999999728985,0,
6,0,56.79200000007404,0,0,"""""",inspect.py(3029): __init__,42.57300000009127,0,
18,0,11.23999999993248,0,0,"""""",inspect.py(3076): <genexpr>,8.749999999825377,0,
22,0,3.5650000001769513,0,0,"""""",inspect.py(2796): name,3.5650000001769513,0,
2,0,44.01900000002934,0,0,"""""",inspect.py(2124): _signature_bound_method,15.58800000010524,0,
6,0,1.0320000000065193,0,0,"""""",inspect.py(3089): parameters,1.0320000000065193,0,
2,0,1.6279999999678694,0,0,"""""",<built-in method values of mappingproxy object at 0x7146fb70c190>,1.6279999999678694,0,
12,0,1.6319999999832362,0,0,"""""",inspect.py(2808): kind,1.6319999999832362,0,
2,0,25.867999999958556,0,0,"""""",inspect.py(3097): replace,4.7379999999538995,0,
6,0,0.8090000000083819,0,0,"""""",inspect.py(2800): default,0.8090000000083819,0,
1,0,288.9860000000335,0,1.982999999949243,"""""",transformers/generation/utils.py(350): _prepare_model_inputs,22.320999999996275,0.0,
2,0,1.1919999999227002,0,0,"""""",<built-in method keys of mappingproxy object at 0x7146fb70c190>,1.1919999999227002,0,
2,0,173.23000000003958,0,1.982999999949243,"""""",transformers/generation/utils.py(414): _maybe_initialize_input_ids_for_generation,27.825000000128057,0.0,
2,0,119.71999999997206,0,1.8229999999748543,"""""",<built-in method ones of type object at 0x71495b359d60>,27.70199999999022,0.0,
2,0,92.01799999998184,0,1.8229999999748543,"""""",aten::ones,13.394999999960419,0.0,
1,0,3.098999999987427,0,0,"""""",transformers/generation/utils.py(1127): _validate_generated_length,3.098999999987427,0,
1,0,3.5599999999976717,0,0,"""""",transformers/generation/utils.py(717): _get_generation_mode,3.5599999999976717,0,
1,0,14.885000000009313,0,0,"""""",transformers/generation/utils.py(757): _get_logits_processor,13.423000000009779,0,
2,0,2.4980000000214204,0,0,"""""",transformers/generation/utils.py(898): _merge_criteria_processor_list,1.8570000000181608,0,
1,0,15.270000000018626,0,0,"""""",transformers/generation/utils.py(881): _get_stopping_criteria,9.596000000019558,0,
1,0,1.2930000000051223,0,0,"""""",transformers/generation/stopping_criteria.py(61): __init__,1.2930000000051223,0,
1,0,368900.231,0,52487.60700000264,"""""",transformers/generation/utils.py(2172): greedy_search,219.45899999991525,0.0,
1,0,76633.59600000002,0,12.543999999703374,"""""",llava/model/language_model/llava_llama.py(155): prepare_inputs_for_generation,13.278999999980442,0.0,
1,0,76619.75699999998,0,12.543999999703374,"""""",llava/model/language_model/custom_modeling_llama.py(1754): prepare_inputs_for_generation,91.89999999996508,0.0,
1,0,9.603000000002794,0,0,"""""",<built-in method long of Tensor object at 0x7146fb59e5d0>,8.836000000010245,0,
1,0,4185.796999999962,0,7.391999999934342,"""""",<built-in method cumsum of Tensor object at 0x7146fb59e5d0>,27.430999999982305,0.0,
1,0,4158.36599999998,0,7.391999999934342,"""""",aten::cumsum,3257.365000000107,2.463999999978114,
1,0,0,0,0.8960000000079162,"""""","void at_cuda_detail::cub::detail::scan::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<long, true> >(at_cuda_detail::cub::ScanTileState<long, true>, int)",0,0.8960000000079162,
1,0,38.399999999965075,0,2.463999999978114,"""""",cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags,6.09799999993993,0.0,
1,0,0,0,1.5679999999701977,"""""","void at_cuda_detail::cub::detail::scan::DeviceScanKernel<at_cuda_detail::cub::detail::scan::policy_hub<long, long, long, unsigned int, std::plus<long> >::Policy1000, long const*, long*, at_cuda_detail::cub::ScanTileState<long, true>, std::plus<long>, at_cuda_detail::cub::NullType, unsigned int, long, false, at_cuda_detail::cub::NullType>(long const*, long*, at_cuda_detail::cub::ScanTileState<long, true>, int, std::plus<long>, at_cuda_detail::cub::NullType, unsigned int)",0,1.5679999999701977,
50,0,1004.0920000006445,0,174.2489999998943,"""""",aten::sub,608.3330000008573,170.66399999981513,
2,0,72322.64800000004,0,6.207999999867752,"""""",<built-in method masked_fill_ of Tensor object at 0x7146fb5b65d0>,60.17800000007264,0.0,
4,0,72336.35999999999,0,10.655999999726191,"""""",aten::masked_fill_,56696.99299999996,6.047999999835156,
1,0,0,0,1.3439999999245629,"""""","void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, bool)#1}, std::array<char*, 3ul> >(int, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, bool)#1}, std::array<char*, 3ul>)",0,1.3439999999245629,
1,0,272292.8979999999,0,52428.592000003555,"""""",nn.Module: LlavaLlamaForCausalLM_0,9.99800000002142,0.0,
1,0,272256.044,0,52428.592000003555,"""""",torch_profiler_generate_trace.py(193): wrapped_model_forward,-20.804999999934807,0.0,
162,0,383.92900000093505,0,0,"""""",torch_profiler_generate_trace.py(132): int_shape,264.3500000013737,0,
1,0,272137.872,0,52428.592000003555,"""""",profile.forward_prefill,61.23899999994319,0.0,
1,0,272076.63300000003,0,52428.592000003555,"""""",llava/model/language_model/llava_llama.py(64): forward,11.412000000011176,0.0,
1,0,272065.221,0,52428.592000003555,"""""",llava/model/language_model/custom_modeling_llama.py(1660): forward,61.77700000035111,0.0,
1,0,271775.0839999999,0,52110.40200000361,"""""",nn.Module: LlavaLlamaModel_0,5.841000000014901,0.0,
1,0,271744.04999999993,0,52110.40200000361,"""""",llava/model/language_model/custom_modeling_llama.py(1460): forward,1961.2309999996796,0.0,
1,0,3.947000000043772,0,0,"""""",transformers/cache_utils.py(157): from_legacy_cache,2.2850000000325963,0,
1,0,1.6620000000111759,0,0,"""""",transformers/cache_utils.py(65): __init__,1.6620000000111759,0,
65,0,185.8130000004312,0,0,"""""",transformers/cache_utils.py(45): get_usable_length,107.76600000087637,0,
65,0,13.000999999349006,0,0,"""""",transformers/cache_utils.py(138): get_max_length,13.000999999349006,0,
65,0,65.04600000020582,0,0,"""""",transformers/cache_utils.py(132): get_seq_length,39.19000000064261,0,
1,0,1802.280999999959,0,36.610000000102445,"""""",transformers/modeling_attn_mask_utils.py(278): _prepare_4d_causal_attention_mask,12.965999999898486,0.0,
1,0,1.2630000000353903,0,0,"""""",transformers/modeling_attn_mask_utils.py(55): __init__,1.2630000000353903,0,
1,0,1787.8190000000177,0,36.610000000102445,"""""",transformers/modeling_attn_mask_utils.py(97): to_4d,31.395999999833293,0.0,
1,0,579.877000000095,0,15.521000000298955,"""""",transformers/modeling_attn_mask_utils.py(144): _make_causal_mask,87.1730000001844,0.0,
1,0,0,0,271993.836,"""""",profile.forward_prefill,0,271993.836,
22,0,0,0,21.280999999842606,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",0,21.280999999842606,
22,0,575.3159999999916,0,34.53000000026077,"""""",aten::lt,362.02799999993294,30.466000000131316,
1,0,0,0,2.7200000000884756,"""""","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",0,2.7200000000884756,
1,0,0,0,1.7600000000093132,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}, std::array<char*, 3ul> >(int, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}, std::array<char*, 3ul>)",0,1.7600000000093132,
1,0,993.0410000000848,0,15.777000000001863,"""""",transformers/modeling_attn_mask_utils.py(174): _expand_mask,38.13200000009965,0.0,
14,0,605.8480000001146,0,18.24099999992177,"""""",torch/_tensor.py(40): wrapped,62.73899999994319,0.0,
14,0,6.727000000071712,0,0,"""""",<built-in function _has_torch_function>,6.727000000071712,0,
14,0,536.3820000000997,0,18.24099999992177,"""""",torch/_tensor.py(1114): __rsub__,28.510000000474975,0.0,
1,0,0,0,2.912000000011176,"""""","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})",0,2.912000000011176,
14,0,507.8719999996247,0,18.24099999992177,"""""",<built-in method rsub of type object at 0x71495b359d60>,100.91799999924842,0.0,
14,0,406.95400000037625,0,18.24099999992177,"""""",aten::rsub,81.71500000043306,0.0,
1,0,0,0,1.3440000000409782,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnOther_add<c10::Half>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnOther_add<c10::Half>, std::array<char*, 2ul>)",0,1.3440000000409782,
2,0,327.8420000000624,0,7.615999999805354,"""""",<built-in method masked_fill of Tensor object at 0x7146fb5b6da0>,25.924000000115484,0.0,
2,0,301.9179999999469,0,7.615999999805354,"""""",aten::masked_fill,12.18999999994412,0.0,
2,0,0,0,2.94399999990128,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(c10::Half, bool)#1}, std::array<char*, 3ul> >(int, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(c10::Half, bool)#1}, std::array<char*, 3ul>)",0,2.94399999990128,
1,0,73728.13599999994,0,3017.701000000001,"""""",nn.Module: LlamaDecoderLayer_0,6.4549999999580905,0.0,
32,0,248289.30900000047,0,51887.936000002665,"""""",torch_profiler_generate_trace.py(241): wrapped_layer_forward,-85.4409999990603,0.0,
32,0,182.914999999688,0,0,"""""",torch_profiler_generate_trace.py(148): safe_cache_len,67.03799999994226,0,
41,0,118.587999999756,0,0,"""""",torch_profiler_generate_trace.py(138): tensor_count,57.11999999941327,0,
1,0,73594.94999999995,0,3017.701000000001,"""""",profile.layer00.prefill,53.02299999992829,0.0,
32,0,245294.5680000001,0,51887.936000002665,"""""",llava/model/language_model/custom_modeling_llama.py(1228): forward,1585.2340000009863,0.0,
1,0,53527.963000000105,0,77.47400000027847,"""""",nn.Module: LlamaRMSNorm_0,4.112000000081025,0.0,
65,0,69094.42599999998,0,2280.872000001371,"""""",llava/model/language_model/custom_modeling_llama.py(139): forward,1868.0969999973895,0.0,
1,0,0,0,73933.67599999998,"""""",profile.layer00.prefill,0,73933.67599999998,
66,0,0,0,401.32700000016484,"""""","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",0,401.32700000016484,
65,0,30087.990999999456,0,311.6320000005653,"""""",<built-in method pow of Tensor object at 0x7146fb5b70c0>,375.4069999989588,0.0,
65,0,29712.584000000497,0,311.6320000005653,"""""",aten::pow,25423.358000000473,305.23200000054203,
86,0,65.04200000106357,0,0,"""""",aten::result_type,65.04200000106357,0,
65,0,0,0,305.23200000054203,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",0,305.23200000054203,
65,0,10695.998000000138,0,502.58199999970384,"""""",<built-in method mean of Tensor object at 0x7146fb5b7110>,491.1070000003092,0.0,
65,0,10204.890999999829,0,502.58199999970384,"""""",aten::mean,8336.564999999478,495.8939999996219,
65,0,0,0,495.8939999996219,"""""","void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",0,495.8939999996219,
65,0,0,0,74.75800000014715,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",0,74.75800000014715,
65,0,17834.05400000082,0,80.13699999975506,"""""",<built-in method rsqrt of type object at 0x71495b359d60>,293.23500000021886,0.0,
65,0,17540.8190000006,0,80.13699999975506,"""""",aten::rsqrt,14561.064000000246,78.92099999974016,
65,0,0,0,78.92099999974016,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",0,78.92099999974016,
65,0,0,0,348.0490000003483,"""""","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",0,348.0490000003483,
214,0,0,0,1197.0450000016717,"""""","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",0,1197.0450000016717,
1,0,13793.686999999918,0,1290.1359999995911,"""""",nn.Module: VisiPrunerLlamaAttention_0,6.500999999931082,0.0,
64,0,172185.83199999947,0,49245.0960000013,"""""",torch_profiler_generate_trace.py(293): wrapped_component_forward,-1546.3250000013504,0.0,
1,0,13671.99700000009,0,1290.1359999995911,"""""",profile.layer00.prefill.attn,104.9680000001099,0.0,
32,0,140573.91600000043,0,21388.103000000934,"""""",llava/model/language_model/custom_modeling_llama.py(614): forward,6992.587999998243,0.0,
1,0,308.78899999998976,0,292.0439999999944,"""""",nn.Module: Linear_146,3.4450000000651926,0.0,
289,0,29406.540000000852,0,42195.51300000015,"""""",aten::matmul,2950.3429999989457,0.0,
225,0,20505.786000000662,0,40812.920000000624,"""""",aten::mm,15188.333000000333,40187.67700000061,
1,0,0,0,13402.231000000029,"""""",profile.layer00.prefill.attn,0,13402.231000000029,
114,0,0,0,26274.48299999989,"""""",ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_tn,0,26274.48299999989,
1,0,90.63799999991897,0,142.47000000008848,"""""",nn.Module: Linear_147,2.3499999998603016,0.0,
1,0,66.75500000000466,0,143.2049999999581,"""""",nn.Module: Linear_148,2.1770000000251457,0.0,
1,0,222.23600000003353,0,4.351000000024214,"""""",nn.Module: LlamaRotaryEmbedding_0,3.693000000086613,0.0,
32,0,6758.826999999932,0,134.24499999999534,"""""",llava/model/language_model/custom_modeling_llama.py(175): forward,1123.9720000005327,0.0,
57,0,0,0,65.38000000012107,"""""","void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",0,65.38000000012107,
32,0,21539.962000000174,0,2014.6960000009276,"""""",llava/model/language_model/custom_modeling_llama.py(238): apply_rotary_pos_emb,1519.306999998982,0.0,
64,0,14154.350000000442,0,790.9509999996517,"""""",llava/model/language_model/custom_modeling_llama.py(231): rotate_half,1194.962000000407,0.0,
64,0,10951.102999999886,0,232.43000000051688,"""""",aten::neg,8685.719000000507,228.49300000048243,
